[18:30:34] [main/INFO]: ModLauncher running: args [--username, krzychuPLzim, --version, forge-43.5.0, --gameDir, C:\Users\krzys\curseforge\minecraft\Instances\5 edycja, --assetsDir, C:\Users\krzys\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4b03bfd287f74a7a85d11db1ed82c8c3, --accessToken, ????????, --clientId, NjI3ZDdkMWUtNTUwMi00OTg3LTg0NGEtOWFhODE5MDU3YmZh, --xuid, 2535433401709068, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.5.0, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[18:30:34] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.maxEnergy was corrected from null to its default, 64000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.chargeRate was corrected from null to its default, 320. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.armored was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.armored.armor was corrected from null to its default, 3. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.armored.toughness was corrected from null to its default, 2.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.armored.knockbackResistance was corrected from null to its default, 0.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack.maxGas was corrected from null to its default, 24000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack.fillRate was corrected from null to its default, 16. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack.armored was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack.armored.armor was corrected from null to its default, 8. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack.armored.toughness was corrected from null to its default, 2.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.jetpack.armored.knockbackResistance was corrected from null to its default, 0.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.network_reader was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.network_reader.maxEnergy was corrected from null to its default, 60000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.network_reader.chargeRate was corrected from null to its default, 300. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.network_reader.energyUsage was corrected from null to its default, 400. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.portable_teleporter was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.portable_teleporter.maxEnergy was corrected from null to its default, 1000000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.portable_teleporter.chargeRate was corrected from null to its default, 5000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.portable_teleporter.delay was corrected from null to its default, 0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.scuba_tank was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.scuba_tank.maxGas was corrected from null to its default, 24000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.scuba_tank.fillRate was corrected from null to its default, 16. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.seismic_reader was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.seismic_reader.maxEnergy was corrected from null to its default, 12000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.seismic_reader.chargeRate was corrected from null to its default, 60. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.seismic_reader.energyUsage was corrected from null to its default, 250. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.canteen was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.canteen.maxStorage was corrected from null to its default, 64000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.canteen.transferRate was corrected from null to its default, 128. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsage was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageSilk was corrected from null to its default, 100. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageWeapon was corrected from null to its default, 2000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageTeleport was corrected from null to its default, 1000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.maxTeleportReach was corrected from null to its default, 100. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.baseDamage was corrected from null to its default, 4. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.attackSpeed was corrected from null to its default, -2.4. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.baseEfficiency was corrected from null to its default, 4.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.baseEnergyCapacity was corrected from null to its default, 16000000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.chargeRate was corrected from null to its default, 100000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageHoe was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageShovel was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageAxe was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.energyUsageShearEntity was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekatool.extendedMining was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.baseEnergyCapacity was corrected from null to its default, 16000000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.chargeRate was corrected from null to its default, 100000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.baseJumpEnergyUsage was corrected from null to its default, 1000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.elytraEnergyUsage was corrected from null to its default, 32000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsagePotionTick was corrected from null to its default, 40000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageMagicReduce was corrected from null to its default, 1000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageFall was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageSprintBoost was corrected from null to its default, 100. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageGravitationalModulation was corrected from null to its default, 1000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.inventoryChargeRate was corrected from null to its default, 10000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.solarRechargingRate was corrected from null to its default, 500. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageVisionEnhancement was corrected from null to its default, 500. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageHydrostaticRepulsion was corrected from null to its default, 500. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageNutritionalInjection was corrected from null to its default, 20000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageDamage was corrected from null to its default, 100000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.energyUsageItemAttraction was corrected from null to its default, 250. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.gravitationalVibrations was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.nutritionalMaxStorage was corrected from null to its default, 128000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.nutritionalTransferRate was corrected from null to its default, 256. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.jetpackMaxStorage was corrected from null to its default, 48000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.jetpackTransferRate was corrected from null to its default, 256. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.helmetArmor was corrected from null to its default, 3. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.bodyArmorArmor was corrected from null to its default, 8. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.pantsArmor was corrected from null to its default, 6. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.bootsArmor was corrected from null to its default, 3. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.toughness was corrected from null to its default, 3.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.knockbackResistance was corrected from null to its default, 0.10000000149011612. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.fallDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.magicDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.unspecifiedDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.anvilDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.cactusDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.crammingDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.dragonBreathDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.dryoutDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.fallingBlockDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.flyIntoWallDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.genericDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.hotFloorDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.inFireDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.inWallDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.lavaDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.lightningBoltDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.onFireDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.sweetBerryBushDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.witherDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.freezeDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.fallingStalactiteDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.mekasuit.damage_absorption.stalagmiteDamageReductionRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\config\Mekanism\machine-storage.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key storage was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key storage.enrichmentChamber was corrected from null to its default, 20000. 
[18:32:14] [Server thread/WARN]: Incorrect key storage.osmiumCompressor was corrected from null to its default, 80000. 
[18:32:14] [Server thread/WARN]: Incorrect key storage.combiner was corrected from null to its default, 40000. 
